time	200	160	128	102.4	81.92	65.536	52.4288	41.94304	33.554432	26.8435456	21.47483648	17.179869184
0	63	53	46	44	47	39	49	41	39	44	46	40
1	54	50	44	46	44	44	42	48	41	46	43	41
2	58	53	45	52	46	50	44	42	48	51	47	41
3	61	51	46	43	45	47	43	48	44	44	39	43
4	64	50	49	51	49	44	43	42	41	39	40	41
5	65	48	49	41	44	43	46	42	43	43	43	42
6	70	55	42	45	47	43	41	46	44	40	39	43
7	92	55	43	45	47	43	47	45	40	41	40	41
8	111	52	44	43	47	44	43	38	46	47	49	41
9	166	75	48	43	42	48	46	45	45	41	42	39
10	217	76	47	49	42	38	46	42	50	42	46	39
11	274	91	47	44	43	45	41	50	44	42	48	42
12	366	118	54	45	47	41	47	45	48	42	44	40
13	445	152	58	46	46	43	44	37	45	41	43	43
14	610	189	57	49	40	43	43	45	41	44	42	40
15	735	259	68	44	45	44	43	45	42	43	45	44
16	911	313	82	48	50	51	42	44	55	37	43	42
17	1132	436	93	66	55	39	46	47	46	41	46	42
18	1324	523	123	65	54	48	42	38	45	41	41	44
19	1620	674	161	87	60	43	44	47	47	37	42	43
20	1889	808	200	94	73	45	50	47	47	47	47	45
21	2229	1044	234	118	97	47	56	47	53	43	46	43
22	2541	1277	307	162	104	45	64	55	54	51	44	42
23	2888	1556	367	215	126	54	81	54	61	50	45	43
24	3256	1848	459	274	149	55	90	72	58	58	46	39
25	3602	2112	583	344	187	58	104	73	67	52	47	43
26	4011	2500	673	451	210	61	135	93	81	61	46	46
27	4288	2718	766	549	250	81	152	109	96	75	47	47
28	4424	2937	970	669	298	89	178	132	101	75	55	45
29	4859	3247	1059	868	345	101	204	144	134	91	52	48
30	5134	3482	1274	1070	395	127	256	185	144	107	55	53
31	5307	3666	1415	1305	463	138	303	222	168	123	61	54
32	5344	3905	1574	1472	548	162	339	246	208	145	75	69
33	5609	4224	1793	1757	591	179	405	301	230	198	90	70
34	5732	4297	1925	1967	728	220	475	363	278	214	115	85
35	5819	4425	2012	2196	764	243	544	430	309	271	134	107
36	5920	4634	2128	2543	879	295	667	488	362	336	174	109
37	6047	4600	2282	2720	948	338	754	582	410	387	195	140
38	6174	4680	2373	2959	1046	395	870	637	465	439	246	165
39	6259	4762	2539	3213	1174	456	971	730	544	524	291	193
40	6308	4890	2650	3384	1282	548	1056	809	616	577	368	209
41	6265	4818	2785	3659	1390	591	1249	962	687	689	417	241
42	6260	4869	2861	3842	1485	635	1369	1045	739	776	463	253
43	6441	4955	2960	4003	1540	781	1497	1178	823	884	523	316
44	6594	4985	3105	4169	1718	839	1675	1323	961	992	617	354
45	6558	4979	3158	4384	1826	987	1810	1405	1029	1114	693	399
46	6570	5093	3160	4556	1846	1021	1923	1565	1085	1146	739	445
47	6655	5129	3265	4699	1956	1172	2099	1700	1181	1299	840	498
48	6637	4961	3280	4677	2011	1264	2140	1796	1266	1399	904	538
49	6631	4980	3346	4747	2106	1382	2325	1990	1342	1540	1028	600
50	6610	5046	3302	4838	2156	1484	2399	2028	1476	1594	1103	617
51	6746	5206	3368	4901	2274	1591	2551	2171	1571	1770	1193	701
52	6703	5025	3454	5000	2221	1663	2630	2278	1600	1937	1244	738
53	6658	5006	3330	5025	2323	1688	2689	2355	1724	1923	1337	801
